"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"2403","12/23/2013","Fordham","Loyola Chicago","H",83,69,63.9375,"W"
"2404","12/28/2013","Fordham","Harvard","H",86,94,76.0625,"L"
"2405","12/30/2013","Fordham","Siena","A",69,79,73.5125,"L"
"2406","01/11/2014","Fordham","Richmond","H",74,77,73.275,"L"
"2407","01/18/2014","Fordham","Saint Louis","A",48,70,66.2125,"L"
"2408","01/22/2014","Fordham","George Mason","H",76,70,65.2625,"W"
"2409","01/26/2014","Fordham","Massachusetts","A",52,90,70.1,"L"
"2410","01/29/2014","Fordham","VCU","A",60,76,70.1875,"L"
"2411","02/01/2014","Fordham","Rhode Island","H",85,79,66.825,"W"
"2412","02/08/2014","Fordham","George Washington","A",67,93,70.1875,"L"
"2413","02/12/2014","Fordham","St. Bonaventure","H",65,76,67.575,"L"
"2414","02/15/2014","Fordham","Richmond","A",70,82,68,"L"
"2415","02/22/2014","Fordham","Saint Joseph's","A",72,87,67.65,"L"
"2416","02/27/2014","Fordham","VCU","H",66,85,72.35,"L"
"2417","03/01/2014","Fordham","La Salle","H",62,64,64.3625,"L"
"2418","03/05/2014","Fordham","Rhode Island","A",65,77,73.6625,"L"
"2419","03/08/2014","Fordham","George Washington","H",67,70,60.45,"L"
"2420","03/12/2014","Fordham","George Mason","N",70,67,63.6375,"W"
"2421","11/16/2013","Fort Wayne","UTRGV","N",66,60,63.2375,"W"
"2422","11/17/2013","Fort Wayne","Tennessee Tech","N",69,66,67.625,"W"
"2423","11/24/2013","Fort Wayne","Kennesaw St.","A",76,66,66.6375,"W"
"2424","11/29/2013","Fort Wayne","Illinois","A",55,57,65.05,"L"
"2425","12/03/2013","Fort Wayne","Miami (OH)","A",87,94,73.2375,"L"
"2426","12/14/2013","Fort Wayne","SIUE","H",95,75,75.6875,"W"
"2427","01/09/2014","Fort Wayne","North Dakota St.","H",82,71,66.1,"W"
"2428","01/11/2014","Fort Wayne","South Dakota St.","H",82,75,68.7125,"W"
"2429","01/18/2014","Fort Wayne","South Dakota","A",61,75,68.075,"L"
"2430","01/25/2014","Fort Wayne","IUPUI","H",90,75,72.8125,"W"
"2431","01/30/2014","Fort Wayne","Omaha","H",86,82,73.8125,"W"
"2432","02/01/2014","Fort Wayne","Western Ill.","H",77,64,58.45,"W"
"2433","02/06/2014","Fort Wayne","South Dakota St.","A",51,79,59.9625,"L"
"2434","02/08/2014","Fort Wayne","North Dakota St.","A",58,69,63.2375,"L"
"2435","02/13/2014","Fort Wayne","South Dakota","H",75,69,66.6125,"W"
"2436","02/22/2014","Fort Wayne","IUPUI","A",84,60,63.2625,"W"
"2437","02/27/2014","Fort Wayne","Western Ill.","A",65,56,61.1375,"W"
"2438","03/01/2014","Fort Wayne","Omaha","A",96,95,82.5625,"W"
"2439","03/08/2014","Fort Wayne","IUPUI","N",85,47,65.25,"W"
"2440","03/10/2014","Fort Wayne","South Dakota St.","N",64,60,67.625,"W"
"2441","03/11/2014","Fort Wayne","North Dakota St.","N",57,60,58.65,"L"
"2442","03/22/2014","Fort Wayne","VMI","A",95,106,82.0875,"L"
"2443","11/08/2013","Fresno St.","UC Irvine","A",98,97,83.0875,"W"
"2444","11/12/2013","Fresno St.","Pittsburgh","A",54,75,68.7875,"L"
"2445","11/23/2013","Fresno St.","Pacific","A",77,86,73.0125,"L"
"2446","12/01/2013","Fresno St.","Northern Ariz.","H",71,67,66.4,"W"
"2447","12/07/2013","Fresno St.","Utah","A",77,90,67.2625,"L"
"2448","01/01/2014","Fresno St.","UNLV","H",62,75,74.7375,"L"
"2449","01/15/2014","Fresno St.","San Diego St.","A",60,68,64.3,"L"
"2450","01/18/2014","Fresno St.","New Mexico","H",78,89,73.075,"L"
"2451","01/22/2014","Fresno St.","Nevada","H",86,96,79.2125,"L"
"2452","01/25/2014","Fresno St.","UNLV","A",73,75,66.6875,"L"
"2453","01/29/2014","Fresno St.","Wyoming","H",67,62,56.525,"W"
"2454","02/08/2014","Fresno St.","San Jose St.","H",82,56,64.3625,"W"
"2455","02/12/2014","Fresno St.","Nevada","A",75,67,64.5875,"W"
"2456","02/18/2014","Fresno St.","Wyoming","A",66,72,64.3875,"L"
"2457","02/22/2014","Fresno St.","Utah St.","A",79,76,64.9375,"W"
"2458","03/01/2014","Fresno St.","San Diego St.","H",67,82,61.35,"L"
"2459","03/08/2014","Fresno St.","San Jose St.","A",69,56,64.575,"W"
"2460","03/13/2014","Fresno St.","New Mexico","N",77,93,74.175,"L"
"2461","03/19/2014","Fresno St.","UTEP","A",61,56,59.575,"W"
"2462","03/24/2014","Fresno St.","Princeton","H",72,56,68.2,"W"
"2463","03/26/2014","Fresno St.","Old Dominion","H",71,64,68.425,"W"
"2464","03/31/2014","Fresno St.","Siena","H",57,61,62.625,"L"
"2465","04/02/2014","Fresno St.","Siena","A",89,75,67.9125,"W"
"2466","04/05/2014","Fresno St.","Siena","A",68,81,71.8375,"L"
"2467","11/12/2013","Furman","Gardner-Webb","H",75,64,64.425,"W"
"2468","11/26/2013","Furman","Virginia Tech","A",54,75,63.725,"L"
"2469","12/07/2013","Furman","Presbyterian","A",74,59,57.325,"W"
"2470","12/20/2013","Furman","Liberty","H",86,83,69.7,"W"
"2471","12/30/2013","Furman","UC Davis","A",75,65,64.05,"W"
"2472","01/06/2014","Furman","UNCG","A",82,90,70.6125,"L"
"2473","01/11/2014","Furman","Samford","A",55,57,53.7625,"L"
"2474","01/16/2014","Furman","Ga. Southern","A",81,88,72.6625,"L"
"2475","01/18/2014","Furman","The Citadel","A",76,71,64.525,"W"
"2476","01/25/2014","Furman","Wofford","H",52,76,66.2375,"L"
"2477","02/03/2014","Furman","Samford","H",68,76,68.0625,"L"
"2478","02/10/2014","Furman","Western Caro.","A",75,83,73.1125,"L"
"2479","02/15/2014","Furman","The Citadel","H",76,67,61.6875,"W"
"2480","02/20/2014","Furman","Wofford","A",50,70,59.525,"L"
"2481","02/27/2014","Furman","Ga. Southern","H",73,82,68.1375,"L"
"2482","03/07/2014","Furman","Ga. Southern","N",50,65,65.8875,"L"
"2483","11/11/2013","Ga. Southern","Miami (FL)","A",80,81,67.1875,"L"
"2484","11/21/2013","Ga. Southern","West Virginia","A",68,101,78.975,"L"
"2485","11/23/2013","Ga. Southern","Old Dominion","A",69,86,72.225,"L"
"2486","11/26/2013","Ga. Southern","Oral Roberts","N",65,67,64.2625,"L"
"2487","11/27/2013","Ga. Southern","Presbyterian","N",76,66,66.175,"W"
"2488","12/07/2013","Ga. Southern","South Carolina St.","A",79,61,63.9375,"W"
"2489","12/15/2013","Ga. Southern","UAB","A",62,84,73.7875,"L"
"2490","12/18/2013","Ga. Southern","Kennesaw St.","H",73,55,67.3625,"W"
"2491","12/20/2013","Ga. Southern","Georgia St.","A",61,73,61.075,"L"
"2492","12/28/2013","Ga. Southern","N.C. A&T","A",66,63,63.35,"W"
"2493","01/04/2014","Ga. Southern","Samford","H",80,78,67.725,"W"
"2494","01/11/2014","Ga. Southern","Western Caro.","H",67,68,66.875,"L"
"2495","01/23/2014","Ga. Southern","Wofford","H",64,74,65.1875,"L"
"2496","01/30/2014","Ga. Southern","The Citadel","H",83,52,66.1,"W"
"2497","02/01/2014","Ga. Southern","UNCG","A",64,62,64.025,"W"
"2498","02/06/2014","Ga. Southern","Wofford","A",61,74,65.3125,"L"
"2499","02/13/2014","Ga. Southern","UNCG","H",56,68,69.2625,"L"
"2500","03/01/2014","Ga. Southern","The Citadel","A",63,80,63.725,"L"
"2501","03/09/2014","Ga. Southern","Wofford","N",57,71,59.8125,"L"
"2502","11/08/2013","Gardner-Webb","Xavier","A",59,83,72.675,"L"
"2503","11/16/2013","Gardner-Webb","Jacksonville","H",87,78,71.4875,"W"
"2504","11/23/2013","Gardner-Webb","Missouri","A",63,72,72.5875,"L"
"2505","11/25/2013","Gardner-Webb","Northwestern","A",59,72,67.425,"L"
"2506","11/28/2013","Gardner-Webb","IUPUI","N",61,54,65.4625,"W"
"2507","11/29/2013","Gardner-Webb","Morehead St.","N",86,82,77.625,"W"
"2508","12/04/2013","Gardner-Webb","Wofford","H",62,65,65.6875,"L"
"2509","12/07/2013","Gardner-Webb","The Citadel","A",67,55,67.6375,"W"
"2510","12/19/2013","Gardner-Webb","Georgia","A",49,58,64.2125,"L"
"2511","01/08/2014","Gardner-Webb","UNC Asheville","H",77,81,72.3,"L"
"2512","01/15/2014","Gardner-Webb","Winthrop","A",56,51,61.2125,"W"
"2513","01/18/2014","Gardner-Webb","Presbyterian","A",67,58,66.425,"W"
"2514","01/29/2014","Gardner-Webb","Longwood","A",82,62,65.0375,"W"
"2515","02/01/2014","Gardner-Webb","Radford","A",73,72,69.025,"W"
"2516","02/05/2014","Gardner-Webb","VMI","H",104,108,97.1375,"L"
"2517","02/08/2014","Gardner-Webb","High Point","H",80,76,66.6625,"W"
"2518","02/11/2014","Gardner-Webb","Liberty","A",68,52,63.4125,"W"
"2519","02/19/2014","Gardner-Webb","Presbyterian","H",79,70,69.85,"W"
"2520","02/22/2014","Gardner-Webb","Winthrop","H",85,79,72.8,"W"
"2521","03/01/2014","Gardner-Webb","UNC Asheville","A",71,83,72.3375,"L"
"2522","03/05/2014","Gardner-Webb","Longwood","N",81,65,67.45,"W"
"2523","03/07/2014","Gardner-Webb","VMI","N",77,90,77.2,"L"
"2524","11/12/2013","George Mason","Lamar University","A",68,54,65.3875,"W"
"2525","11/16/2013","George Mason","UNI","H",76,70,70.0625,"W"
"2526","11/19/2013","George Mason","Saint Francis (PA)","H",58,46,65.0375,"W"
"2527","11/23/2013","George Mason","Iona","A",73,89,77.6375,"L"
"2528","11/26/2013","George Mason","Princeton","A",66,71,64.4,"L"
"2529","11/30/2013","George Mason","Rhode Island","H",61,54,65.2125,"W"
"2530","12/04/2013","George Mason","South Fla.","H",66,68,70.3,"L"
"2531","12/08/2013","George Mason","Oklahoma","N",66,81,77.5375,"L"
"2532","12/22/2013","George Mason","Iowa St.","N",67,79,73,"L"
"2533","12/23/2013","George Mason","Oregon St.","N",54,58,60.7875,"L"
"2534","01/02/2014","George Mason","Penn","H",80,77,72.35,"W"
"2535","01/04/2014","George Mason","Old Dominion","A",66,71,70.525,"L"
"2536","01/09/2014","George Mason","VCU","A",57,71,70.5625,"L"
"2537","01/11/2014","George Mason","Saint Joseph's","H",80,84,72.55,"L"
"2538","01/15/2014","George Mason","Massachusetts","H",87,88,74.875,"L"
"2539","01/18/2014","George Mason","Rhode Island","A",69,71,69.5625,"L"
"2540","01/25/2014","George Mason","George Washington","H",69,75,66.2875,"L"
"2541","02/01/2014","George Mason","Saint Louis","A",81,87,75.1,"L"
"2542","02/12/2014","George Mason","Massachusetts","A",91,80,75.5125,"W"
"2543","02/15/2014","George Mason","St. Bonaventure","H",73,85,70.275,"L"
"2544","02/19/2014","George Mason","Saint Louis","H",85,89,77.4625,"L"
"2545","02/26/2014","George Mason","Richmond","H",69,60,58.9125,"W"
"2546","03/02/2014","George Mason","George Washington","A",58,66,65.2125,"L"
"2547","03/06/2014","George Mason","La Salle","A",59,57,65.125,"W"
"2548","11/08/2013","George Washington","Radford","H",76,54,68.375,"W"
"2549","11/12/2013","George Washington","Maine","H",108,81,80.85,"W"
"2550","11/16/2013","George Washington","Manhattan","A",80,74,71.4375,"W"
"2551","11/28/2013","George Washington","Miami (FL)","N",71,63,65.175,"W"
"2552","11/29/2013","George Washington","Marquette","N",60,76,64.425,"L"
"2553","12/04/2013","George Washington","Rutgers","H",93,87,70.1125,"W"
"2554","12/08/2013","George Washington","Maryland","N",77,75,76.5125,"W"
"2555","12/21/2013","George Washington","UMBC","H",74,61,72.025,"W"
"2556","12/28/2013","George Washington","Hofstra","A",69,58,58.05,"W"
"2557","12/31/2013","George Washington","Kansas St.","A",55,72,68.6125,"L"
"2558","01/03/2014","George Washington","Georgia","H",73,55,66.7125,"W"
"2559","01/09/2014","George Washington","La Salle","A",72,76,65.9125,"L"
"2560","01/11/2014","George Washington","Rhode Island","H",69,56,63.3625,"W"
"2561","01/14/2014","George Washington","VCU","H",76,66,75.4,"W"
"2562","01/18/2014","George Washington","St. Bonaventure","A",79,71,71.0625,"W"
"2563","01/29/2014","George Washington","La Salle","H",69,47,65.4,"W"
"2564","02/12/2014","George Washington","VCU","A",75,92,79.5875,"L"
"2565","02/15/2014","George Washington","Massachusetts","H",61,67,71.6625,"L"
"2566","02/18/2014","George Washington","Richmond","A",73,65,63.1875,"W"
"2567","02/22/2014","George Washington","Saint Louis","A",59,66,67.425,"L"
"2568","03/05/2014","George Washington","Saint Joseph's","H",76,71,65.1375,"W"
"2569","03/14/2014","George Washington","Massachusetts","N",85,77,78.2125,"W"
"2570","03/15/2014","George Washington","VCU","N",55,74,65.05,"L"
"2571","03/21/2014","George Washington","Memphis","A",66,71,60.5,"L"
"2572","11/08/2013","Georgetown","Oregon","N",75,82,68.575,"L"
"2573","11/13/2013","Georgetown","Wright St.","H",88,70,73.8,"W"
"2574","11/21/2013","Georgetown","Northeastern","N",56,63,64.9875,"L"
"2575","11/22/2013","Georgetown","Kansas St.","N",90,63,65.0875,"W"
"2576","11/24/2013","Georgetown","VCU","N",84,80,79.95,"W"
"2577","11/30/2013","Georgetown","Lipscomb","H",70,49,65,"W"
"2578","12/05/2013","Georgetown","High Point","H",80,45,65.9375,"W"
"2579","12/21/2013","Georgetown","Kansas","A",64,86,67.575,"L"
"2580","01/04/2014","Georgetown","St. John's (NY)","H",77,60,68.8,"W"
"2581","01/08/2014","Georgetown","Providence","A",52,70,63.925,"L"
"2582","01/15/2014","Georgetown","Xavier","A",67,80,62.625,"L"
"2583","01/18/2014","Georgetown","Seton Hall","H",57,67,62.1125,"L"
"2584","01/20/2014","Georgetown","Marquette","H",72,80,70.1375,"L"
"2585","01/27/2014","Georgetown","Villanova","H",60,65,65.2875,"L"
"2586","02/01/2014","Georgetown","Michigan St.","N",64,60,62,"W"
"2587","02/10/2014","Georgetown","Providence","H",83,71,68.0375,"W"
"2588","02/16/2014","Georgetown","St. John's (NY)","A",60,82,61.1625,"L"
"2589","02/20/2014","Georgetown","Seton Hall","A",67,82,63.975,"L"
"2590","02/22/2014","Georgetown","Xavier","H",74,52,54.425,"W"
"2591","02/27/2014","Georgetown","Marquette","A",73,75,65.7,"L"
"2592","03/08/2014","Georgetown","Villanova","A",59,77,64.875,"L"
"2593","03/18/2014","Georgetown","West Virginia","H",77,65,64.325,"W"
"2594","11/08/2013","Georgia","Wofford","H",72,52,60.6625,"W"
"2595","11/15/2013","Georgia","Georgia Tech","H",71,80,78.25,"L"
"2596","11/22/2013","Georgia","Temple","N",81,83,69.6375,"L"
"2597","11/24/2013","Georgia","Nebraska","N",65,73,61.0375,"L"
"2598","12/14/2013","Georgia","Lipscomb","H",84,75,72.375,"W"
"2599","12/21/2013","Georgia","Western Caro.","H",65,63,56.4,"W"
"2600","01/08/2014","Georgia","Missouri","A",70,64,69.1625,"W"
"2601","01/22/2014","Georgia","South Carolina","H",97,76,72.925,"W"
"2602","01/25/2014","Georgia","Kentucky","A",54,79,65.9,"L"
"2603","01/29/2014","Georgia","Vanderbilt","H",54,59,62.5125,"L"
"2604","02/06/2014","Georgia","LSU","H",91,78,69.15,"W"
"2605","02/08/2014","Georgia","Texas A&M","H",62,50,57.075,"W"
"2606","02/12/2014","Georgia","Mississippi St.","A",75,55,68.6125,"W"
"2607","02/15/2014","Georgia","Ole Miss","H",61,60,60.325,"W"
"2608","02/18/2014","Georgia","Tennessee","A",48,67,58.3875,"L"
"2609","02/22/2014","Georgia","South Carolina","A",73,56,62.5875,"W"
"2610","02/25/2014","Georgia","Missouri","H",71,56,65.375,"W"
"2611","03/05/2014","Georgia","Mississippi St.","H",66,45,62.625,"W"
"2612","03/08/2014","Georgia","LSU","A",69,61,62.7125,"W"
"2613","03/14/2014","Georgia","Ole Miss","N",75,73,70.8375,"W"
"2614","03/15/2014","Georgia","Kentucky","N",58,70,57.4,"L"
"2615","03/19/2014","Georgia","Vermont","H",63,56,60.2375,"W"
"2616","03/22/2014","Georgia","Louisiana Tech","H",71,79,72.1375,"L"
"2617","11/12/2013","Georgia St.","Vanderbilt","A",80,86,68.35,"L"
"2618","11/18/2013","Georgia St.","McNeese","N",96,70,71.8875,"W"
"2619","12/07/2013","Georgia St.","Southern Miss.","A",65,75,68.9875,"L"
"2620","12/14/2013","Georgia St.","Old Dominion","H",79,73,67.75,"W"
"2621","12/22/2013","Georgia St.","UTSA","A",99,68,61.5,"W"
"2622","01/02/2014","Georgia St.","Troy","H",81,72,70.475,"W"
"2623","01/04/2014","Georgia St.","South Ala.","A",73,63,63.5375,"W"
"2624","01/09/2014","Georgia St.","Western Ky.","A",77,54,66.025,"W"
"2625","01/18/2014","Georgia St.","Little Rock","H",99,73,74.875,"W"
"2626","01/23/2014","Georgia St.","Louisiana","A",77,70,70.325,"W"
"2627","01/25/2014","Georgia St.","La.-Monroe","A",66,58,61.3625,"W"
"2628","02/01/2014","Georgia St.","UT Arlington","H",101,91,81.125,"W"
"2629","02/03/2014","Georgia St.","South Ala.","H",85,65,58.9125,"W"
"2630","02/06/2014","Georgia St.","Little Rock","A",68,57,68.2375,"W"
"2631","02/15/2014","Georgia St.","Troy","A",81,85,64.725,"L"
"2632","02/17/2014","Georgia St.","Texas St.","H",68,41,59.625,"W"
"2633","02/20/2014","Georgia St.","La.-Monroe","H",75,60,66.2875,"W"
"2634","02/22/2014","Georgia St.","Louisiana","H",80,77,67.5875,"W"
"2635","02/27/2014","Georgia St.","UT Arlington","A",77,49,58.675,"W"
"2636","03/01/2014","Georgia St.","Texas St.","A",66,55,62.6125,"W"
"2637","03/08/2014","Georgia St.","Western Ky.","H",73,55,66.875,"W"
"2638","03/16/2014","Georgia St.","Louisiana","N",81,82,70.3125,"L"
"2639","11/08/2013","Georgia Tech","Presbyterian","H",88,57,70.3125,"W"
"2640","11/24/2013","Georgia Tech","N.C. A&T","H",78,71,69.7875,"W"
"2641","11/26/2013","Georgia Tech","Mississippi Val.","H",76,59,70.3625,"W"
"2642","11/29/2013","Georgia Tech","Ole Miss","N",67,77,70.2125,"L"
"2643","11/30/2013","Georgia Tech","St. John's (NY)","N",58,69,68.1375,"L"
"2644","12/03/2013","Georgia Tech","Illinois","H",67,64,63.075,"W"
"2645","12/16/2013","Georgia Tech","Kennesaw St.","H",74,57,66.5375,"W"
"2646","12/21/2013","Georgia Tech","Vanderbilt","A",63,76,66.1875,"L"
"2647","01/04/2014","Georgia Tech","Maryland","A",61,77,70.1,"L"
"2648","01/11/2014","Georgia Tech","Notre Dame","H",74,69,70.3875,"W"
"2649","01/14/2014","Georgia Tech","Pittsburgh","H",74,81,69.875,"L"
"2650","01/18/2014","Georgia Tech","Miami (FL)","H",42,56,55.2875,"L"
"2651","01/29/2014","Georgia Tech","North Carolina","H",65,78,69.1375,"L"
"2652","02/01/2014","Georgia Tech","Wake Forest","A",79,70,74.0125,"W"
"2653","02/08/2014","Georgia Tech","Virginia","H",45,64,59.6,"L"
"2654","02/26/2014","Georgia Tech","Notre Dame","A",62,65,58.5125,"L"
"2655","03/04/2014","Georgia Tech","Syracuse","A",67,62,63.2875,"W"
"2656","03/08/2014","Georgia Tech","Virginia Tech","H",62,51,55.75,"W"
"2657","11/17/2013","Gonzaga","Oakland","H",82,67,59.3375,"W"
"2658","11/21/2013","Gonzaga","Washington St.","H",90,74,69.7625,"W"
"2659","12/07/2013","Gonzaga","New Mexico St.","H",80,68,66.575,"W"
"2660","12/10/2013","Gonzaga","West Virginia","A",80,76,70.6875,"W"
"2661","12/14/2013","Gonzaga","South Ala.","N",68,59,72.5,"W"
"2662","12/21/2013","Gonzaga","Kansas St.","N",62,72,60.5,"L"
"2663","12/28/2013","Gonzaga","Santa Clara","H",74,60,64.2125,"W"
"2664","12/30/2013","Gonzaga","San Francisco","H",69,41,67.7875,"W"
"2665","01/04/2014","Gonzaga","Pacific","H",86,64,67.5125,"W"
"2666","01/09/2014","Gonzaga","Portland","A",73,82,65.6125,"L"
"2667","01/16/2014","Gonzaga","Pepperdine","A",70,53,65.4,"W"
"2668","01/18/2014","Gonzaga","Loyola Marymount","A",82,72,68.9125,"W"
"2669","01/23/2014","Gonzaga","San Diego","H",59,56,56.0125,"W"
"2670","01/29/2014","Gonzaga","Santa Clara","A",54,52,59.8625,"W"
"2671","02/01/2014","Gonzaga","San Francisco","A",75,65,70.9625,"W"
"2672","02/05/2014","Gonzaga","Portland","H",71,66,66.425,"W"
"2673","02/08/2014","Gonzaga","Memphis","A",54,60,58.5,"L"
"2674","02/13/2014","Gonzaga","Pepperdine","H",83,68,69.8375,"W"
"2675","02/15/2014","Gonzaga","Loyola Marymount","H",86,67,66.45,"W"
"2676","02/22/2014","Gonzaga","San Diego","A",66,69,64.45,"L"
"2677","02/27/2014","Gonzaga","Pacific","A",70,53,68.5875,"W"
"2678","03/08/2014","Gonzaga","Santa Clara","N",77,75,66.4,"W"
"2679","03/21/2014","Gonzaga","Oklahoma St.","N",85,77,77.525,"W"
"2680","11/12/2013","Grambling","Marquette","A",71,114,81.225,"L"
"2681","11/20/2013","Grambling","Missouri St.","A",67,97,76.6375,"L"
"2682","12/19/2013","Grambling","TCU","A",75,98,77.9875,"L"
"2683","12/30/2013","Grambling","Little Rock","A",68,88,73.2875,"L"
"2684","01/11/2014","Grambling","Southern U.","A",49,73,63.7375,"L"
"2685","01/18/2014","Grambling","Texas Southern","H",72,74,60.9,"L"
"2686","01/20/2014","Grambling","Prairie View","H",82,83,70.275,"L"
"2687","01/25/2014","Grambling","Jackson St.","A",59,76,66.65,"L"
"2688","02/03/2014","Grambling","Mississippi Val.","A",67,75,77.2125,"L"
"2689","02/08/2014","Grambling","Southern U.","H",54,104,74.8625,"L"
"2690","02/15/2014","Grambling","Texas Southern","A",71,74,68.8375,"L"
"2691","02/17/2014","Grambling","Prairie View","A",83,81,65.275,"W"
"2692","02/22/2014","Grambling","Jackson St.","H",59,79,61.075,"L"
"2693","03/03/2014","Grambling","Mississippi Val.","H",72,70,67.9875,"W"
"2694","03/11/2014","Grambling","Jackson St.","N",84,75,73.0375,"W"
"2695","03/12/2014","Grambling","Texas Southern","N",54,79,70.6125,"L"
"2696","11/08/2013","Grand Canyon","Loyola Marymount","N",75,78,75.6625,"L"
"2697","11/09/2013","Grand Canyon","San Diego","A",59,70,62.6875,"L"
"2698","11/21/2013","Grand Canyon","Utah","A",54,79,69.1125,"L"
"2699","11/22/2013","Grand Canyon","Savannah St.","N",72,71,64.45,"W"
"2700","11/23/2013","Grand Canyon","Lamar University","N",78,69,73.1875,"W"
"2701","12/14/2013","Grand Canyon","Northern Ariz.","A",61,63,66.975,"L"
"2702","12/18/2013","Grand Canyon","Tulsa","A",65,66,64.5375,"L"
"2703","12/23/2013","Grand Canyon","New Mexico","A",68,80,67.425,"L"
"2704","12/30/2013","Grand Canyon","Middle Tenn.","N",56,79,63.3,"L"
"2705","01/02/2014","Grand Canyon","UTRGV","H",91,85,71.9,"W"
"2706","01/04/2014","Grand Canyon","New Mexico St.","H",62,84,65.975,"L"
"2707","01/11/2014","Grand Canyon","Utah Valley","A",58,65,63.1875,"L"
"2708","01/23/2014","Grand Canyon","Idaho","H",86,73,70.05,"W"
"2709","01/25/2014","Grand Canyon","Seattle U","H",71,63,65.775,"W"
"2710","02/01/2014","Grand Canyon","UMKC","A",72,53,63.4125,"W"
"2711","02/06/2014","Grand Canyon","Utah Valley","H",68,79,62.6125,"L"
"2712","02/20/2014","Grand Canyon","Seattle U","A",74,73,66.2125,"W"
"2713","02/22/2014","Grand Canyon","Idaho","A",77,83,78.225,"L"
"2714","02/27/2014","Grand Canyon","UMKC","H",80,85,63.1875,"L"
"2715","03/06/2014","Grand Canyon","New Mexico St.","A",57,81,67.425,"L"
"2716","03/08/2014","Grand Canyon","UTRGV","A",79,78,76.25,"W"
"2717","03/19/2014","Grand Canyon","Pacific","H",67,69,65.8125,"L"
"2718","11/16/2013","Green Bay","Wisconsin","H",66,69,72.8875,"L"
"2719","11/28/2013","Green Bay","Pepperdine","N",97,89,72.975,"W"
"2720","11/29/2013","Green Bay","Harvard","N",64,76,65.55,"L"
"2721","11/30/2013","Green Bay","Tulsa","N",67,59,72.6875,"W"
"2722","12/07/2013","Green Bay","Virginia","H",75,72,61.9,"W"
"2723","12/14/2013","Green Bay","South Dakota","A",89,85,75.2,"W"
"2724","12/17/2013","Green Bay","Tennessee Tech","H",76,49,71.475,"W"
"2725","01/04/2014","Green Bay","Youngstown St.","H",85,69,74,"W"
"2726","01/12/2014","Green Bay","Milwaukee","A",93,86,73.6,"W"
"2727","01/17/2014","Green Bay","Wright St.","A",79,69,67.5,"W"
"2728","01/19/2014","Green Bay","Ill.-Chicago","A",69,64,61.5375,"W"
"2729","01/22/2014","Green Bay","Oakland","H",83,69,68.85,"W"
"2730","01/29/2014","Green Bay","Valparaiso","A",60,75,69.1625,"L"
"2731","02/01/2014","Green Bay","Wright St.","H",62,55,64.2,"W"
"2732","02/05/2014","Green Bay","Ill.-Chicago","H",81,70,69.4875,"W"
"2733","02/08/2014","Green Bay","Milwaukee","H",63,73,66.2375,"L"
"2734","02/13/2014","Green Bay","Youngstown St.","A",71,40,60.9125,"W"
"2735","02/20/2014","Green Bay","Valparaiso","H",67,53,63.1,"W"
"2736","02/27/2014","Green Bay","Oakland","A",71,63,68.2,"W"
"2737","03/08/2014","Green Bay","Milwaukee","H",66,73,72.475,"L"
"2738","11/08/2013","Hampton","William & Mary","H",77,69,71.0375,"W"
"2739","11/12/2013","Hampton","Saint Peter's","A",64,59,64.725,"W"
"2740","11/20/2013","Hampton","Quinnipiac","A",68,71,67.5875,"L"
"2741","11/24/2013","Hampton","Missouri St.","A",67,81,73.525,"L"
"2742","11/26/2013","Hampton","Virginia","A",40,69,65.8875,"L"
"2743","11/29/2013","Hampton","Liberty","N",53,70,66.3625,"L"
"2744","12/18/2013","Hampton","Northern Ky.","A",67,69,68.9,"L"
"2745","12/21/2013","Hampton","James Madison","N",49,55,63.2875,"L"
"2746","12/29/2013","Hampton","Winthrop","H",101,95,90.7625,"W"
"2747","01/04/2014","Hampton","Radford","H",87,60,72.8125,"W"
"2748","01/07/2014","Hampton","N.C. Central","A",61,74,75.1125,"L"
"2749","01/20/2014","Hampton","Morgan St.","H",71,80,79.2,"L"
"2750","01/25/2014","Hampton","Savannah St.","A",80,71,79.7,"W"
"2751","01/27/2014","Hampton","South Carolina St.","A",67,56,72.2625,"W"
"2752","02/03/2014","Hampton","Morgan St.","A",92,94,88.3125,"L"
"2753","02/08/2014","Hampton","Howard","H",63,47,70.375,"W"
"2754","02/10/2014","Hampton","UMES","H",71,65,63.4875,"W"
"2755","02/15/2014","Hampton","Norfolk St.","A",79,73,73.0125,"W"
"2756","02/22/2014","Hampton","Howard","A",81,78,83.85,"W"
"2757","02/24/2014","Hampton","UMES","A",104,89,83.7875,"W"
"2758","03/01/2014","Hampton","Norfolk St.","H",61,53,70.7125,"W"
"2759","03/06/2014","Hampton","N.C. A&T","H",89,71,75.3125,"W"
"2760","03/19/2014","Hampton","Penn St.","A",65,69,64.8875,"L"
"2761","11/09/2013","Hartford","Quinnipiac","N",77,82,83.8125,"L"
"2762","11/19/2013","Hartford","Louisville","A",48,87,66.5,"L"
"2763","11/23/2013","Hartford","Hofstra","N",78,81,67.0375,"L"
"2764","11/24/2013","Hartford","Holy Cross","N",55,80,65.825,"L"
"2765","11/30/2013","Hartford","Yale","H",49,54,63.1375,"L"
"2766","12/04/2013","Hartford","La Salle","A",62,75,68.375,"L"
"2767","12/07/2013","Hartford","Holy Cross","H",90,78,67.925,"W"
"2768","12/15/2013","Hartford","Sacred Heart","A",84,72,73.1375,"W"
