"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"2459","02/27/2016","Fort Wayne","IUPUI","A",77,80,69.025,"L"
"2460","03/05/2016","Fort Wayne","South Dakota","N",86,70,75.125,"W"
"2461","03/07/2016","Fort Wayne","North Dakota St.","N",68,69,66.125,"L"
"2462","03/15/2016","Fort Wayne","San Diego St.","A",55,79,70.9875,"L"
"2463","11/13/2015","Fresno St.","Pepperdine","H",69,66,77.7,"W"
"2464","11/16/2015","Fresno St.","Lamar University","H",80,72,75.15,"W"
"2465","11/19/2015","Fresno St.","San Francisco","H",78,71,71.825,"W"
"2466","11/22/2015","Fresno St.","Rice","A",82,65,71.375,"W"
"2467","11/30/2015","Fresno St.","Oregon","A",73,78,79.875,"L"
"2468","12/12/2015","Fresno St.","Pacific","H",71,52,69.075,"W"
"2469","12/30/2015","Fresno St.","UNLV","A",69,66,72.9875,"W"
"2470","01/02/2016","Fresno St.","New Mexico","H",62,77,74.925,"L"
"2471","01/06/2016","Fresno St.","Nevada","H",85,63,73.7125,"W"
"2472","01/16/2016","Fresno St.","San Jose St.","H",81,74,69.9875,"W"
"2473","01/19/2016","Fresno St.","San Diego St.","A",67,73,71.425,"L"
"2474","01/26/2016","Fresno St.","Wyoming","H",71,60,63.1125,"W"
"2475","02/03/2016","Fresno St.","San Jose St.","A",53,65,63.6875,"L"
"2476","02/06/2016","Fresno St.","UNLV","H",111,104,95.275,"W"
"2477","02/10/2016","Fresno St.","San Diego St.","H",58,57,67.975,"W"
"2478","02/13/2016","Fresno St.","Nevada","A",72,77,76.2,"L"
"2479","02/17/2016","Fresno St.","Wyoming","A",79,75,64.625,"W"
"2480","02/20/2016","Fresno St.","Utah St.","H",75,68,66.925,"W"
"2481","02/27/2016","Fresno St.","New Mexico","A",92,82,76.0125,"W"
"2482","03/05/2016","Fresno St.","Utah St.","A",86,85,74.825,"W"
"2483","03/10/2016","Fresno St.","UNLV","H",95,82,78.425,"W"
"2484","03/12/2016","Fresno St.","San Diego St.","N",68,63,66.075,"W"
"2485","03/17/2016","Fresno St.","Utah","N",69,80,66.575,"L"
"2486","11/13/2015","Furman","Presbyterian","H",63,53,64.35,"W"
"2487","11/21/2015","Furman","UConn","A",58,83,63.9875,"L"
"2488","11/27/2015","Furman","Mt. St. Mary's","N",69,60,63.975,"W"
"2489","12/08/2015","Furman","Liberty","H",79,56,62.95,"W"
"2490","12/12/2015","Furman","Gardner-Webb","H",53,73,66.4875,"L"
"2491","12/22/2015","Furman","Navy","A",49,62,62.85,"L"
"2492","12/29/2015","Furman","UNC Asheville","A",65,67,68.55,"L"
"2493","01/02/2016","Furman","VMI","H",85,57,67.6125,"W"
"2494","01/05/2016","Furman","UNCG","A",66,67,66.95,"L"
"2495","01/11/2016","Furman","Samford","H",77,57,67.5625,"W"
"2496","01/14/2016","Furman","Mercer","A",65,69,62.6,"L"
"2497","01/16/2016","Furman","The Citadel","A",86,89,80.175,"L"
"2498","01/23/2016","Furman","Wofford","H",63,62,61.7375,"W"
"2499","01/25/2016","Furman","VMI","A",68,56,63.025,"W"
"2500","01/28/2016","Furman","Western Caro.","H",62,60,64.325,"W"
"2501","02/04/2016","Furman","Samford","A",67,65,63.675,"W"
"2502","02/08/2016","Furman","UNCG","H",79,72,67.2375,"W"
"2503","02/11/2016","Furman","The Citadel","H",95,75,80.6375,"W"
"2504","02/13/2016","Furman","Mercer","H",85,74,62.4,"W"
"2505","02/20/2016","Furman","Wofford","A",73,77,57.3875,"L"
"2506","02/27/2016","Furman","Western Caro.","A",62,73,64.45,"L"
"2507","03/05/2016","Furman","UNCG","N",80,64,63.7125,"W"
"2508","03/15/2016","Furman","La.-Monroe","H",58,57,65.725,"W"
"2509","03/19/2016","Furman","Louisiana","H",72,80,68.35,"L"
"2510","11/16/2015","Ga. Southern","Ole Miss","A",72,82,76,"L"
"2511","11/25/2015","Ga. Southern","The Citadel","N",90,95,80.6625,"L"
"2512","11/27/2015","Ga. Southern","USC Upstate","A",84,80,66.2375,"W"
"2513","12/02/2015","Ga. Southern","Savannah St.","A",67,76,65.1125,"L"
"2514","12/19/2015","Ga. Southern","Winthrop","H",81,88,74.9,"L"
"2515","12/22/2015","Ga. Southern","Stetson","H",78,58,71.5,"W"
"2516","12/30/2015","Ga. Southern","Texas St.","A",66,80,65.675,"L"
"2517","01/02/2016","Ga. Southern","UT Arlington","A",72,92,77.475,"L"
"2518","01/07/2016","Ga. Southern","South Ala.","H",58,64,68.6,"L"
"2519","01/09/2016","Ga. Southern","Troy","H",93,88,76.825,"W"
"2520","01/14/2016","Ga. Southern","Louisiana","H",65,74,70.5,"L"
"2521","01/16/2016","Ga. Southern","La.-Monroe","H",66,51,67.075,"W"
"2522","01/19/2016","Ga. Southern","Georgia St.","A",66,69,69.3,"L"
"2523","01/28/2016","Ga. Southern","Little Rock","A",67,80,64.2375,"L"
"2524","02/04/2016","Ga. Southern","UT Arlington","H",82,73,74.6375,"W"
"2525","02/06/2016","Ga. Southern","Texas St.","H",66,62,63.075,"W"
"2526","02/11/2016","Ga. Southern","Troy","A",77,71,71.0875,"W"
"2527","02/13/2016","Ga. Southern","South Ala.","A",76,80,69.6875,"L"
"2528","02/20/2016","Ga. Southern","Little Rock","H",61,75,63.35,"L"
"2529","02/23/2016","Ga. Southern","Georgia St.","H",54,52,61.9125,"W"
"2530","03/03/2016","Ga. Southern","La.-Monroe","A",76,83,69.05,"L"
"2531","03/05/2016","Ga. Southern","Louisiana","A",78,87,70.9,"L"
"2532","03/10/2016","Ga. Southern","South Ala.","N",61,67,74.375,"L"
"2533","11/13/2015","Gardner-Webb","Iowa","A",59,76,71.6375,"L"
"2534","11/16/2015","Gardner-Webb","Vanderbilt","A",62,98,70.875,"L"
"2535","11/22/2015","Gardner-Webb","Tennessee","A",64,89,72.7125,"L"
"2536","11/24/2015","Gardner-Webb","George Washington","A",65,94,74.575,"L"
"2537","11/27/2015","Gardner-Webb","Southeastern La.","N",77,68,64.3125,"W"
"2538","12/02/2015","Gardner-Webb","Presbyterian","A",87,76,71.825,"W"
"2539","12/05/2015","Gardner-Webb","High Point","H",64,66,69.625,"L"
"2540","12/16/2015","Gardner-Webb","LSU","A",57,78,75.5875,"L"
"2541","12/21/2015","Gardner-Webb","VMI","H",75,76,75.85,"L"
"2542","01/02/2016","Gardner-Webb","Longwood","A",67,66,78.3,"W"
"2543","01/09/2016","Gardner-Webb","Radford","H",83,61,69.475,"W"
"2544","01/16/2016","Gardner-Webb","UNC Asheville","A",69,75,71.125,"L"
"2545","01/20/2016","Gardner-Webb","Winthrop","H",58,71,69.15,"L"
"2546","01/24/2016","Gardner-Webb","Radford","A",59,69,63.625,"L"
"2547","01/27/2016","Gardner-Webb","Liberty","H",55,69,68.8375,"L"
"2548","02/03/2016","Gardner-Webb","High Point","A",79,74,68.5,"W"
"2549","02/06/2016","Gardner-Webb","Presbyterian","H",69,66,76.7375,"W"
"2550","02/20/2016","Gardner-Webb","Longwood","H",81,71,70.7375,"W"
"2551","02/27/2016","Gardner-Webb","Liberty","A",81,86,65.1375,"L"
"2552","03/05/2016","Gardner-Webb","Winthrop","N",69,82,69.425,"L"
"2553","11/16/2015","George Mason","Mercer","A",60,69,64.4375,"L"
"2554","11/19/2015","George Mason","Ole Miss","N",68,62,66.9625,"W"
"2555","11/20/2015","George Mason","Oklahoma St.","N",71,68,69.2,"W"
"2556","11/22/2015","George Mason","Virginia","N",66,83,63.2625,"L"
"2557","11/25/2015","George Mason","Manhattan","A",67,69,69.525,"L"
"2558","11/28/2015","George Mason","Wright St.","H",66,39,64.65,"W"
"2559","12/02/2015","George Mason","Towson","A",54,75,63.8375,"L"
"2560","12/05/2015","George Mason","Penn","H",63,44,61.0125,"W"
"2561","12/08/2015","George Mason","UNI","H",65,73,63.8375,"L"
"2562","12/12/2015","George Mason","James Madison","A",46,69,65.8875,"L"
"2563","12/19/2015","George Mason","Longwood","H",75,70,68.1375,"W"
"2564","12/22/2015","George Mason","Wagner","H",71,60,67.1625,"W"
"2565","01/02/2016","George Mason","VCU","A",47,71,66.7875,"L"
"2566","01/06/2016","George Mason","St. Bonaventure","H",58,77,66.275,"L"
"2567","01/13/2016","George Mason","Saint Joseph's","H",73,87,74.1125,"L"
"2568","01/17/2016","George Mason","Saint Louis","A",92,79,71.6625,"W"
"2569","01/31/2016","George Mason","George Washington","H",70,76,71.0875,"L"
"2570","02/03/2016","George Mason","Richmond","A",78,74,71.9375,"W"
"2571","02/09/2016","George Mason","Rhode Island","A",63,81,66.15,"L"
"2572","02/17/2016","George Mason","Saint Louis","H",77,79,76.5,"L"
"2573","02/21/2016","George Mason","Massachusetts","A",64,70,69,"L"
"2574","02/24/2016","George Mason","VCU","H",76,69,71.325,"W"
"2575","02/27/2016","George Mason","La Salle","A",68,76,71.95,"L"
"2576","03/01/2016","George Mason","George Washington","A",52,74,64.25,"L"
"2577","03/05/2016","George Mason","Richmond","H",83,73,71.3625,"W"
"2578","03/09/2016","George Mason","Saint Louis","N",78,83,74.6375,"L"
"2579","11/13/2015","George Washington","Lafayette","H",85,76,72.8375,"W"
"2580","11/16/2015","George Washington","Virginia","H",73,68,68.45,"W"
"2581","11/19/2015","George Washington","South Fla.","A",73,67,69.5625,"W"
"2582","11/27/2015","George Washington","Tennessee","N",73,70,67.05,"W"
"2583","12/02/2015","George Washington","Seton Hall","H",72,64,66.8625,"W"
"2584","12/08/2015","George Washington","Penn St.","H",76,66,66.45,"W"
"2585","12/12/2015","George Washington","Rutgers","H",83,49,72.175,"W"
"2586","12/19/2015","George Washington","Saint Peter's","H",87,74,68.2375,"W"
"2587","12/29/2015","George Washington","UCF","A",67,50,60.5125,"W"
"2588","01/06/2016","George Washington","Saint Louis","A",62,65,65.05,"L"
"2589","01/12/2016","George Washington","Massachusetts","A",81,70,69.825,"W"
"2590","01/22/2016","George Washington","Rhode Island","H",62,58,62.7375,"W"
"2591","01/28/2016","George Washington","Richmond","H",90,98,79.4375,"L"
"2592","02/06/2016","George Washington","VCU","A",72,69,69.5,"W"
"2593","02/10/2016","George Washington","Saint Joseph's","H",66,84,61.0625,"L"
"2594","02/13/2016","George Washington","St. Bonaventure","A",57,64,62.125,"L"
"2595","02/21/2016","George Washington","La Salle","H",90,50,69.6,"W"
"2596","02/24/2016","George Washington","Richmond","A",73,61,69.6875,"W"
"2597","02/27/2016","George Washington","VCU","H",65,69,65.1,"L"
"2598","03/10/2016","George Washington","Saint Louis","N",73,65,65.65,"W"
"2599","03/11/2016","George Washington","Saint Joseph's","N",80,86,67.7625,"L"
"2600","03/16/2016","George Washington","Hofstra","H",82,80,71.15,"W"
"2601","03/21/2016","George Washington","Monmouth","A",87,71,75.35,"W"
"2602","03/29/2016","George Washington","San Diego St.","N",65,46,56.9875,"W"
"2603","03/31/2016","George Washington","Valparaiso","N",76,60,65.6,"W"
"2604","11/14/2015","Georgetown","Radford","H",80,82,80.875,"L"
"2605","11/17/2015","Georgetown","Maryland","A",71,75,64.45,"L"
"2606","11/20/2015","Georgetown","Wisconsin","N",71,61,67.95,"W"
"2607","12/01/2015","Georgetown","UMES","H",68,49,66.7375,"W"
"2608","12/05/2015","Georgetown","Syracuse","H",79,72,65.875,"W"
"2609","12/12/2015","Georgetown","UNCW","H",87,82,78.3125,"W"
"2610","12/15/2015","Georgetown","Monmouth","H",68,83,73.125,"L"
"2611","12/19/2015","Georgetown","UNC Asheville","H",73,79,70.325,"L"
"2612","01/02/2016","Georgetown","Marquette","H",80,70,73.0875,"W"
"2613","01/13/2016","Georgetown","St. John's (NY)","A",93,73,69.9375,"W"
"2614","01/16/2016","Georgetown","Villanova","H",50,55,60.3375,"L"
"2615","01/19/2016","Georgetown","Xavier","A",81,72,67.2375,"W"
"2616","01/23/2016","Georgetown","UConn","A",62,68,65.45,"L"
"2617","01/30/2016","Georgetown","Providence","H",69,73,73.425,"L"
"2618","02/06/2016","Georgetown","Seton Hall","A",61,69,70.275,"L"
"2619","02/08/2016","Georgetown","St. John's (NY)","H",92,67,76.1125,"W"
"2620","02/13/2016","Georgetown","Providence","A",72,75,67.35,"L"
"2621","02/17/2016","Georgetown","Seton Hall","H",64,72,68.45,"L"
"2622","02/20/2016","Georgetown","Xavier","H",70,88,68.1875,"L"
"2623","03/01/2016","Georgetown","Marquette","A",87,88,70.8375,"L"
"2624","03/05/2016","Georgetown","Villanova","A",71,84,75.275,"L"
"2625","03/10/2016","Georgetown","Villanova","N",67,81,66.2875,"L"
"2626","11/20/2015","Georgia","Murray St.","H",63,52,65.375,"W"
"2627","11/25/2015","Georgia","High Point","H",49,46,65.7875,"W"
"2628","11/28/2015","Georgia","Seton Hall","A",62,69,63.6875,"L"
"2629","12/01/2015","Georgia","Oakland","H",86,82,72.7125,"W"
"2630","12/04/2015","Georgia","Kansas St.","H",66,68,64.1375,"L"
"2631","12/08/2015","Georgia","Winthrop","H",74,64,71.85,"W"
"2632","12/19/2015","Georgia","Georgia Tech","H",75,61,61.6375,"W"
"2633","12/29/2015","Georgia","Robert Morris","H",79,67,69.7125,"W"
"2634","01/06/2016","Georgia","Missouri","H",77,59,66.8375,"W"
"2635","01/09/2016","Georgia","Ole Miss","A",71,72,76.3875,"L"
"2636","01/13/2016","Georgia","Tennessee","H",81,72,76.6375,"W"
"2637","01/16/2016","Georgia","Texas A&M","H",45,79,62.575,"L"
"2638","01/20/2016","Georgia","Missouri","A",60,57,66.3875,"W"
"2639","01/26/2016","Georgia","LSU","A",85,89,79.2625,"L"
"2640","02/02/2016","Georgia","South Carolina","H",69,56,67.95,"W"
"2641","02/09/2016","Georgia","Kentucky","A",48,82,62.6375,"L"
"2642","02/13/2016","Georgia","Mississippi St.","A",66,57,68.65,"W"
"2643","02/20/2016","Georgia","Vanderbilt","A",67,80,65.6375,"L"
"2644","02/27/2016","Georgia","Ole Miss","H",80,66,63.2625,"W"
"2645","03/03/2016","Georgia","South Carolina","A",74,72,72.7125,"W"
"2646","03/10/2016","Georgia","Mississippi St.","N",79,69,73.425,"W"
"2647","03/11/2016","Georgia","South Carolina","N",65,64,67.475,"W"
"2648","03/12/2016","Georgia","Kentucky","N",80,93,65.1125,"L"
"2649","11/25/2015","Georgia St.","Ole Miss","A",59,68,61.95,"L"
"2650","11/27/2015","Georgia St.","IUPUI","H",78,72,76.35,"W"
"2651","12/01/2015","Georgia St.","UAB","A",57,64,64.6625,"L"
"2652","12/04/2015","Georgia St.","Wright St.","A",59,46,62.4875,"W"
"2653","12/12/2015","Georgia St.","Old Dominion","H",68,64,56.1625,"W"
"2654","12/19/2015","Georgia St.","Southern Miss.","A",66,46,62.55,"W"
"2655","12/22/2015","Georgia St.","Middle Tenn.","H",64,62,65.9,"W"
"2656","12/30/2015","Georgia St.","UT Arlington","A",70,85,75.6875,"L"
"2657","01/02/2016","Georgia St.","Texas St.","A",58,46,57.3875,"W"
"2658","01/07/2016","Georgia St.","Troy","H",72,68,69.45,"W"
"2659","01/09/2016","Georgia St.","South Ala.","H",70,55,69.2125,"W"
"2660","01/14/2016","Georgia St.","La.-Monroe","H",65,51,57.125,"W"
"2661","01/16/2016","Georgia St.","Louisiana","H",54,87,59.7125,"L"
"2662","01/30/2016","Georgia St.","Little Rock","A",53,63,62.3625,"L"
"2663","02/04/2016","Georgia St.","Texas St.","H",59,56,58.075,"W"
"2664","02/06/2016","Georgia St.","UT Arlington","H",69,90,72.4125,"L"
"2665","02/11/2016","Georgia St.","South Ala.","A",78,79,74.0625,"L"
"2666","02/13/2016","Georgia St.","Troy","A",53,54,66,"L"
"2667","02/18/2016","Georgia St.","Little Rock","H",49,57,58.675,"L"
"2668","03/03/2016","Georgia St.","Louisiana","A",72,69,66.7625,"W"
"2669","03/05/2016","Georgia St.","La.-Monroe","A",78,91,69.95,"L"
"2670","03/10/2016","Georgia St.","Texas St.","N",61,63,61.65,"L"
"2671","11/16/2015","Georgia Tech","Tennessee","H",69,67,75.8125,"W"
"2672","11/19/2015","Georgia Tech","Green Bay","H",107,77,80.7625,"W"
"2673","11/27/2015","Georgia Tech","Villanova","N",52,69,61.175,"L"
"2674","12/01/2015","Georgia Tech","Wofford","H",77,61,62.2375,"W"
"2675","12/05/2015","Georgia Tech","Tulane","A",76,68,70.8625,"W"
"2676","12/15/2015","Georgia Tech","VCU","H",77,64,73.025,"W"
"2677","12/21/2015","Georgia Tech","Southeastern La.","H",75,62,64.8375,"W"
"2678","01/02/2016","Georgia Tech","North Carolina","A",78,86,74.4,"L"
"2679","01/06/2016","Georgia Tech","Pittsburgh","A",84,89,69.6875,"L"
"2680","01/09/2016","Georgia Tech","Virginia","H",68,64,64,"W"
"2681","01/13/2016","Georgia Tech","Notre Dame","A",64,72,66.1375,"L"
"2682","01/16/2016","Georgia Tech","Virginia Tech","H",77,78,76.85,"L"
"2683","01/23/2016","Georgia Tech","Louisville","H",71,75,64.9,"L"
"2684","01/30/2016","Georgia Tech","Syracuse","A",57,60,61.7875,"L"
"2685","02/07/2016","Georgia Tech","Miami (FL)","H",68,75,63.2875,"L"
"2686","02/10/2016","Georgia Tech","Wake Forest","H",71,66,70.7875,"W"
"2687","02/20/2016","Georgia Tech","Notre Dame","H",63,62,59.65,"W"
"2688","03/01/2016","Georgia Tech","Louisville","A",53,56,62.4875,"L"
"2689","03/05/2016","Georgia Tech","Pittsburgh","H",63,59,66.6,"W"
"2690","03/10/2016","Georgia Tech","Virginia","N",52,72,58.225,"L"
"2691","03/16/2016","Georgia Tech","Houston","H",81,62,63.9625,"W"
"2692","03/21/2016","Georgia Tech","South Carolina","A",83,66,67.6,"W"
"2693","03/23/2016","Georgia Tech","San Diego St.","A",56,72,63.3625,"L"
"2694","11/18/2015","Gonzaga","Northern Ariz.","H",91,52,78.2875,"W"
"2695","11/21/2015","Gonzaga","Mt. St. Mary's","H",101,56,76.6,"W"
"2696","11/25/2015","Gonzaga","Washington","N",80,64,77.075,"W"
"2697","11/26/2015","Gonzaga","Texas A&M","N",61,62,61.4125,"L"
"2698","11/27/2015","Gonzaga","UConn","N",73,70,68.3625,"W"
"2699","12/02/2015","Gonzaga","Washington St.","A",69,60,70.4875,"W"
"2700","12/08/2015","Gonzaga","Montana","H",61,58,67.15,"W"
"2701","12/12/2015","Gonzaga","UCLA","H",66,71,66.3625,"L"
"2702","12/19/2015","Gonzaga","Tennessee","N",86,79,71.1375,"W"
"2703","12/21/2015","Gonzaga","Pepperdine","H",99,73,62.95,"W"
"2704","12/23/2015","Gonzaga","Loyola Marymount","H",85,62,59.2875,"W"
"2705","12/31/2015","Gonzaga","Santa Clara","A",79,77,65.7125,"W"
"2706","01/02/2016","Gonzaga","San Francisco","A",102,94,82.9,"W"
"2707","01/09/2016","Gonzaga","Portland","H",85,74,75.375,"W"
"2708","01/16/2016","Gonzaga","San Diego","H",88,52,66.5375,"W"
"2709","01/23/2016","Gonzaga","Pacific","A",71,61,70.0625,"W"
"2710","01/28/2016","Gonzaga","Santa Clara","H",84,67,70.8,"W"
"2711","01/30/2016","Gonzaga","San Francisco","H",86,48,66.8375,"W"
"2712","02/04/2016","Gonzaga","Loyola Marymount","A",92,63,69.8875,"W"
"2713","02/06/2016","Gonzaga","Pepperdine","A",69,66,63.5,"W"
"2714","02/11/2016","Gonzaga","Portland","A",92,66,67.55,"W"
"2715","02/13/2016","Gonzaga","SMU","A",60,69,62.9375,"L"
"2716","02/18/2016","Gonzaga","Pacific","H",90,68,69.2125,"W"
"2717","02/25/2016","Gonzaga","San Diego","A",82,60,69.7125,"W"
"2718","03/05/2016","Gonzaga","Portland","N",92,67,63.95,"W"
"2719","03/17/2016","Gonzaga","Seton Hall","N",68,52,72.475,"W"
"2720","03/19/2016","Gonzaga","Utah","N",82,59,64.825,"W"
"2721","03/25/2016","Gonzaga","Syracuse","N",60,63,62.4875,"L"
"2722","11/17/2015","Grambling","Ohio St.","A",55,82,68.925,"L"
"2723","11/19/2015","Grambling","Memphis","A",65,83,71.5375,"L"
"2724","11/21/2015","Grambling","Louisiana Tech","H",67,86,74.5875,"L"
"2725","11/25/2015","Grambling","UT Arlington","A",40,73,75.925,"L"
"2726","12/02/2015","Grambling","Marquette","A",49,95,75.3375,"L"
"2727","12/12/2015","Grambling","Tennessee St.","N",52,64,67.625,"L"
"2728","12/17/2015","Grambling","N.C. A&T","A",47,61,68.7875,"L"
"2729","12/19/2015","Grambling","Virginia Tech","A",52,87,72.4625,"L"
"2730","01/09/2016","Grambling","Southern U.","A",61,66,61.8375,"L"
"2731","01/16/2016","Grambling","Prairie View","H",66,63,63.2375,"W"
"2732","01/18/2016","Grambling","Texas Southern","H",54,69,61.6,"L"
"2733","01/23/2016","Grambling","Jackson St.","A",45,60,65.1,"L"
"2734","02/01/2016","Grambling","Mississippi Val.","A",59,72,66.525,"L"
"2735","02/06/2016","Grambling","Southern U.","H",66,79,69.7625,"L"
"2736","02/13/2016","Grambling","Prairie View","A",56,60,68.425,"L"
"2737","02/15/2016","Grambling","Texas Southern","A",72,79,69.5875,"L"
"2738","02/20/2016","Grambling","Jackson St.","H",58,61,61.5,"L"
"2739","02/29/2016","Grambling","Mississippi Val.","H",57,58,70.0625,"L"
"2740","03/08/2016","Grambling","Mississippi Val.","N",73,87,79.1125,"L"
"2741","11/13/2015","Grand Canyon","Portland St.","H",82,72,74.8875,"W"
"2742","11/23/2015","Grand Canyon","Mississippi Val.","H",94,60,70.6125,"W"
"2743","11/30/2015","Grand Canyon","Hampton","H",63,51,62.7125,"W"
"2744","12/05/2015","Grand Canyon","Louisville","A",63,111,75.2,"L"
"2745","12/08/2015","Grand Canyon","Southern U.","H",70,56,64.65,"W"
"2746","12/13/2015","Grand Canyon","Omaha","H",104,108,95.3375,"L"
"2747","12/18/2015","Grand Canyon","San Diego St.","A",52,45,62.3375,"W"
"2748","12/21/2015","Grand Canyon","Houston","N",78,69,68.45,"W"
"2749","12/22/2015","Grand Canyon","Marshall","N",85,81,80.7375,"W"
"2750","12/28/2015","Grand Canyon","SIUE","A",86,75,73.9625,"W"
"2751","01/07/2016","Grand Canyon","UTRGV","H",83,63,65.4375,"W"
"2752","01/09/2016","Grand Canyon","New Mexico St.","H",79,75,64.45,"W"
"2753","01/16/2016","Grand Canyon","Utah Valley","H",99,88,84.3375,"W"
"2754","01/23/2016","Grand Canyon","UMKC","A",85,78,66.7625,"W"
"2755","01/30/2016","Grand Canyon","Seattle U","H",57,59,61.5125,"L"
"2756","02/04/2016","Grand Canyon","New Mexico St.","A",50,70,65.8125,"L"
"2757","02/06/2016","Grand Canyon","UTRGV","A",64,58,68.625,"W"
"2758","02/12/2016","Grand Canyon","Seattle U","A",71,60,66.45,"W"
"2759","02/18/2016","Grand Canyon","UMKC","H",78,66,62.1375,"W"
"2760","03/05/2016","Grand Canyon","Utah Valley","A",86,79,82.15,"W"
"2761","03/14/2016","Grand Canyon","South Carolina St.","H",78,74,74.825,"W"
"2762","03/17/2016","Grand Canyon","Jackson St.","H",64,54,59.175,"W"
"2763","11/13/2015","Green Bay","Stanford","A",89,93,90.625,"L"
"2764","11/30/2015","Green Bay","SIUE","A",87,69,71.3625,"W"
"2765","12/06/2015","Green Bay","Toledo","H",69,71,70.3875,"L"
"2766","12/15/2015","Green Bay","Pacific","H",93,88,79.9375,"W"
"2767","12/23/2015","Green Bay","Wisconsin","A",79,84,82.275,"L"
"2768","12/28/2015","Green Bay","Morehead St.","A",78,72,68.8,"W"
"2769","01/02/2016","Green Bay","Northern Ky.","H",86,70,77.7375,"W"
"2770","01/04/2016","Green Bay","Wright St.","H",76,68,70.1625,"W"
"2771","01/09/2016","Green Bay","Youngstown St.","A",93,103,90.675,"L"
"2772","01/14/2016","Green Bay","Ill.-Chicago","A",78,76,74.7125,"W"
"2773","01/16/2016","Green Bay","Valparaiso","A",70,85,78.7,"L"
"2774","01/23/2016","Green Bay","Oakland","H",95,111,84.0375,"L"
"2775","01/29/2016","Green Bay","Milwaukee","A",94,95,73.1125,"L"
"2776","02/04/2016","Green Bay","Northern Ky.","A",85,78,79.1125,"W"
"2777","02/06/2016","Green Bay","Wright St.","A",60,79,72.9375,"L"
"2778","02/13/2016","Green Bay","Oakland","A",93,111,87.5125,"L"
"2779","02/15/2016","Green Bay","Milwaukee","H",70,68,67.75,"W"
"2780","02/20/2016","Green Bay","Youngstown St.","H",107,90,72.7,"W"
"2781","02/26/2016","Green Bay","Ill.-Chicago","H",85,69,76.875,"W"
"2782","02/28/2016","Green Bay","Valparaiso","H",68,70,67.3625,"L"
"2783","03/06/2016","Green Bay","Milwaukee","N",70,61,71.5,"W"
"2784","03/07/2016","Green Bay","Valparaiso","N",99,92,83.4,"W"
"2785","03/08/2016","Green Bay","Wright St.","N",78,69,70.7375,"W"
"2786","03/18/2016","Green Bay","Texas A&M","N",65,92,78.1125,"L"
"2787","11/14/2015","Hampton","Winthrop","A",95,102,85.9875,"L"
"2788","11/25/2015","Hampton","William & Mary","A",67,86,70.5875,"L"
"2789","12/02/2015","Hampton","Northern Ariz.","A",98,94,87.85,"W"
"2790","12/17/2015","Hampton","SMU","A",72,105,68.6,"L"
"2791","12/22/2015","Hampton","Nicholls St.","N",81,84,73.975,"L"
"2792","12/23/2015","Hampton","La.-Monroe","N",75,64,70.525,"W"
"2793","01/03/2016","Hampton","Princeton","H",59,89,71.15,"L"
"2794","01/06/2016","Hampton","Morgan St.","A",83,80,81.9125,"W"
"2795","01/16/2016","Hampton","N.C. A&T","A",79,62,71.1375,"W"
"2796","01/18/2016","Hampton","N.C. Central","A",80,79,73.15,"W"
"2797","01/23/2016","Hampton","Savannah St.","H",75,52,70.6625,"W"
"2798","01/25/2016","Hampton","South Carolina St.","H",62,67,70.8125,"L"
"2799","01/30/2016","Hampton","Norfolk St.","H",86,76,74.8,"W"
"2800","02/06/2016","Hampton","UMES","A",70,73,73.15,"L"
"2801","02/08/2016","Hampton","Howard","A",68,65,75,"W"
"2802","02/15/2016","Hampton","Morgan St.","H",87,79,74.5625,"W"
"2803","02/27/2016","Hampton","Howard","H",68,67,71.3125,"W"
"2804","03/03/2016","Hampton","Norfolk St.","A",63,83,71.775,"L"
"2805","03/09/2016","Hampton","Morgan St.","N",83,81,72.3625,"W"
"2806","03/11/2016","Hampton","Savannah St.","N",89,55,71,"W"
"2807","03/12/2016","Hampton","South Carolina St.","N",81,69,68.6625,"W"
"2808","03/17/2016","Hampton","Virginia","N",45,81,59.775,"L"
"2809","11/15/2015","Hartford","Saint Louis","A",68,85,74.225,"L"
"2810","11/17/2015","Hartford","Louisville","A",52,87,66.1125,"L"
"2811","11/19/2015","Hartford","Saint Peter's","A",67,66,64.675,"W"
"2812","11/24/2015","Hartford","Niagara","H",77,73,67.425,"W"
"2813","11/27/2015","Hartford","North Florida","H",60,81,76.35,"L"
"2814","11/29/2015","Hartford","St. Francis Brooklyn","H",67,74,72.5125,"L"
"2815","12/02/2015","Hartford","Providence","A",66,89,73.15,"L"
"2816","12/09/2015","Hartford","Quinnipiac","H",66,68,70.9625,"L"
"2817","12/12/2015","Hartford","Holy Cross","H",68,90,70.1,"L"
"2818","12/14/2015","Hartford","Sacred Heart","H",80,71,74.325,"W"
"2819","12/30/2015","Hartford","Rider","A",80,82,82.2,"L"
"2820","01/02/2016","Hartford","Yale","H",53,88,71.2125,"L"
"2821","01/06/2016","Hartford","UMass Lowell","A",76,80,69.725,"L"
"2822","01/16/2016","Hartford","Vermont","H",68,83,65.325,"L"
"2823","01/18/2016","Hartford","Stony Brook","H",43,77,66.2875,"L"
"2824","01/21/2016","Hartford","UMBC","A",98,87,78.6875,"W"
"2825","01/24/2016","Hartford","New Hampshire","A",71,84,68.2875,"L"
"2826","01/27/2016","Hartford","Maine","H",100,105,98.275,"L"
