"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"3117","12/02/2014","Indiana","Pittsburgh","H",81,69,63.9125,"W"
"3118","12/06/2014","Indiana","Savannah St.","H",95,49,68,"W"
"3119","12/09/2014","Indiana","Louisville","N",74,94,77.2375,"L"
"3120","12/22/2014","Indiana","New Orleans","H",79,59,68.05,"W"
"3121","12/31/2014","Indiana","Nebraska","A",70,65,68.075,"W"
"3122","01/05/2015","Indiana","Michigan St.","A",50,70,61.3875,"L"
"3123","01/10/2015","Indiana","Ohio St.","H",69,66,67.0625,"W"
"3124","01/13/2015","Indiana","Penn St.","H",76,73,67.6,"W"
"3125","01/22/2015","Indiana","Maryland","H",89,70,64.125,"W"
"3126","01/25/2015","Indiana","Ohio St.","A",70,82,62.225,"L"
"3127","01/28/2015","Indiana","Purdue","A",67,83,66.6125,"L"
"3128","01/31/2015","Indiana","Rutgers","H",72,64,61.3625,"W"
"3129","02/03/2015","Indiana","Wisconsin","A",78,92,64.975,"L"
"3130","02/08/2015","Indiana","Michigan","H",70,67,59.5,"W"
"3131","02/11/2015","Indiana","Maryland","A",66,68,62.7,"L"
"3132","02/15/2015","Indiana","Minnesota","H",90,71,65.675,"W"
"3133","02/19/2015","Indiana","Purdue","H",63,67,64.2875,"L"
"3134","02/22/2015","Indiana","Rutgers","A",84,54,69.1875,"W"
"3135","02/25/2015","Indiana","Northwestern","A",65,72,57.8375,"L"
"3136","03/03/2015","Indiana","Iowa","H",63,77,67.2625,"L"
"3137","03/07/2015","Indiana","Michigan St.","H",72,74,67.5,"L"
"3138","03/12/2015","Indiana","Northwestern","N",71,56,57.675,"W"
"3139","03/13/2015","Indiana","Maryland","N",69,75,64.0625,"L"
"3140","03/20/2015","Indiana","Wichita St.","N",76,81,69.325,"L"
"3141","11/14/2014","Indiana St.","IUPUI","A",79,66,75.8875,"W"
"3142","11/18/2014","Indiana St.","Saint Louis","H",56,69,65.35,"L"
"3143","11/28/2014","Indiana St.","Memphis","N",62,72,72.325,"L"
"3144","12/13/2014","Indiana St.","Iona","A",84,91,73.0375,"L"
"3145","12/28/2014","Indiana St.","UMKC","H",70,73,72.1625,"L"
"3146","01/07/2015","Indiana St.","Missouri St.","H",71,56,59.125,"W"
"3147","01/10/2015","Indiana St.","Southern Ill.","A",59,56,58.8375,"W"
"3148","01/21/2015","Indiana St.","UNI","A",60,66,58.6875,"L"
"3149","01/24/2015","Indiana St.","Loyola Chicago","H",72,61,67.125,"W"
"3150","02/03/2015","Indiana St.","UNI","H",51,61,62.4875,"L"
"3151","02/07/2015","Indiana St.","Loyola Chicago","A",79,65,62.9,"W"
"3152","02/11/2015","Indiana St.","Wichita St.","A",57,74,64.5875,"L"
"3153","02/18/2015","Indiana St.","Missouri St.","A",56,60,58.4625,"L"
"3154","02/21/2015","Indiana St.","Southern Ill.","H",78,58,68.1625,"W"
"3155","02/25/2015","Indiana St.","Wichita St.","H",53,63,63.6,"L"
"3156","03/06/2015","Indiana St.","Loyola Chicago","N",53,81,68.45,"L"
"3157","11/18/2014","Iona","Wofford","A",73,86,65.425,"L"
"3158","11/21/2014","Iona","Wake Forest","A",85,81,78.85,"W"
"3159","11/23/2014","Iona","North Texas","A",78,58,64.7875,"W"
"3160","12/07/2014","Iona","Monmouth","A",89,92,76.7375,"L"
"3161","12/10/2014","Iona","Rider","H",77,64,74.9375,"W"
"3162","12/30/2014","Iona","Massachusetts","A",82,87,74.7875,"L"
"3163","01/04/2015","Iona","Siena","A",86,72,68.1875,"W"
"3164","01/06/2015","Iona","Quinnipiac","H",81,73,73.3625,"W"
"3165","01/16/2015","Iona","Niagara","A",80,79,78.1,"W"
"3166","01/22/2015","Iona","Rider","A",78,68,70.8375,"W"
"3167","01/25/2015","Iona","Niagara","H",87,64,68.25,"W"
"3168","01/31/2015","Iona","Saint Peter's","H",68,61,73.8,"W"
"3169","02/06/2015","Iona","Siena","H",87,83,68.275,"W"
"3170","02/08/2015","Iona","Marist","H",89,67,69.1,"W"
"3171","02/13/2015","Iona","Manhattan","A",70,67,68.125,"W"
"3172","02/15/2015","Iona","Quinnipiac","A",60,57,70.25,"W"
"3173","02/20/2015","Iona","Marist","A",72,68,72.5125,"W"
"3174","02/22/2015","Iona","Monmouth","H",69,68,67.6375,"W"
"3175","02/27/2015","Iona","Manhattan","H",79,75,72.1875,"W"
"3176","03/01/2015","Iona","Saint Peter's","A",60,68,57.7875,"L"
"3177","03/07/2015","Iona","Siena","A",74,71,63.3875,"W"
"3178","03/08/2015","Iona","Monmouth","N",95,77,73.15,"W"
"3179","03/09/2015","Iona","Manhattan","N",69,79,70.85,"L"
"3180","03/17/2015","Iona","Rhode Island","A",75,88,80.4375,"L"
"3181","11/17/2014","Iowa","North Dakota St.","H",87,56,77.575,"W"
"3182","11/20/2014","Iowa","Texas","N",57,71,67.95,"L"
"3183","11/21/2014","Iowa","Syracuse","N",63,66,69.2625,"L"
"3184","11/24/2014","Iowa","Pepperdine","H",72,61,71.35,"W"
"3185","11/26/2014","Iowa","Northern Ill.","H",70,49,61.3625,"W"
"3186","11/29/2014","Iowa","Longwood","H",77,44,67.4625,"W"
"3187","12/03/2014","Iowa","North Carolina","A",60,55,61.7375,"W"
"3188","12/06/2014","Iowa","UMBC","H",77,47,72.9375,"W"
"3189","12/12/2014","Iowa","Iowa St.","H",75,90,74.175,"L"
"3190","12/20/2014","Iowa","UNI","N",44,56,58.3375,"L"
"3191","12/22/2014","Iowa","North Florida","H",80,70,73.3125,"W"
"3192","12/30/2014","Iowa","Ohio St.","A",71,65,60.525,"W"
"3193","01/05/2015","Iowa","Nebraska","H",70,59,61.0125,"W"
"3194","01/08/2015","Iowa","Michigan St.","H",61,75,62.05,"L"
"3195","01/13/2015","Iowa","Minnesota","A",77,75,61.7125,"W"
"3196","01/17/2015","Iowa","Ohio St.","H",76,67,63.8,"W"
"3197","01/20/2015","Iowa","Wisconsin","A",50,82,53.8875,"L"
"3198","01/24/2015","Iowa","Purdue","A",63,67,60.6375,"L"
"3199","01/31/2015","Iowa","Wisconsin","H",63,74,56.925,"L"
"3200","02/05/2015","Iowa","Michigan","A",72,54,52.0375,"W"
"3201","02/08/2015","Iowa","Maryland","H",71,55,64.1,"W"
"3202","02/12/2015","Iowa","Minnesota","H",59,64,60.8125,"L"
"3203","02/15/2015","Iowa","Northwestern","A",61,66,60.5,"L"
"3204","02/19/2015","Iowa","Rutgers","H",81,47,69.8125,"W"
"3205","02/22/2015","Iowa","Nebraska","A",74,46,61.4125,"W"
"3206","02/28/2015","Iowa","Penn St.","A",81,77,76.6625,"W"
"3207","03/07/2015","Iowa","Northwestern","H",69,52,61.125,"W"
"3208","03/12/2015","Iowa","Penn St.","N",58,67,65.5625,"L"
"3209","11/14/2014","Iowa St.","Oakland","H",93,82,73.0375,"W"
"3210","11/25/2014","Iowa St.","Maryland","N",63,72,66.7875,"L"
"3211","12/02/2014","Iowa St.","Lamar University","H",96,59,71.4375,"W"
"3212","12/09/2014","Iowa St.","UMKC","H",73,56,65.9375,"W"
"3213","12/14/2014","Iowa St.","Southern U.","H",88,78,74.925,"W"
"3214","12/31/2014","Iowa St.","Mississippi Val.","H",83,33,70.4625,"W"
"3215","01/03/2015","Iowa St.","South Carolina","N",60,64,72.5125,"L"
"3216","01/06/2015","Iowa St.","Oklahoma St.","H",63,61,66.775,"W"
"3217","01/10/2015","Iowa St.","West Virginia","A",74,72,71.5625,"W"
"3218","01/17/2015","Iowa St.","Kansas","H",86,81,80.05,"W"
"3219","01/20/2015","Iowa St.","Kansas St.","H",77,71,67.5,"W"
"3220","01/24/2015","Iowa St.","Texas Tech","A",73,78,69.6875,"L"
"3221","01/26/2015","Iowa St.","Texas","H",89,86,70.375,"W"
"3222","01/31/2015","Iowa St.","TCU","H",83,66,67.65,"W"
"3223","02/02/2015","Iowa St.","Kansas","A",76,89,76.7875,"L"
"3224","02/07/2015","Iowa St.","Texas Tech","H",75,38,62.7,"W"
"3225","02/09/2015","Iowa St.","Oklahoma","A",83,94,73.25,"L"
"3226","02/14/2015","Iowa St.","West Virginia","H",79,59,71.975,"W"
"3227","02/18/2015","Iowa St.","Oklahoma St.","A",70,65,62.95,"W"
"3228","02/21/2015","Iowa St.","Texas","A",85,77,73.1875,"W"
"3229","02/28/2015","Iowa St.","Kansas St.","A",69,70,66.9625,"L"
"3230","03/02/2015","Iowa St.","Oklahoma","H",77,70,75.925,"W"
"3231","03/07/2015","Iowa St.","TCU","A",89,76,68.375,"W"
"3232","03/12/2015","Iowa St.","Texas","N",69,67,60.675,"W"
"3233","03/13/2015","Iowa St.","Oklahoma","N",67,65,63.2,"W"
"3234","03/14/2015","Iowa St.","Kansas","N",70,66,68.1625,"W"
"3235","03/19/2015","Iowa St.","UAB","N",59,60,69.275,"L"
"3236","11/16/2014","Jackson St.","South Fla.","A",64,73,69.925,"L"
"3237","11/18/2014","Jackson St.","Jacksonville","A",66,57,61.2125,"W"
"3238","11/23/2014","Jackson St.","UAB","A",50,58,67.1,"L"
"3239","11/25/2014","Jackson St.","St. Bonaventure","A",71,79,69.9625,"L"
"3240","12/03/2014","Jackson St.","Louisiana","A",53,76,73.2375,"L"
"3241","12/06/2014","Jackson St.","Louisiana Tech","A",52,65,66.575,"L"
"3242","12/13/2014","Jackson St.","Loyola Chicago","A",46,58,54.4625,"L"
"3243","12/18/2014","Jackson St.","Southern Miss.","H",66,46,63.9,"W"
"3244","12/19/2014","Jackson St.","Tulane","A",49,56,64.375,"L"
"3245","12/22/2014","Jackson St.","N.C. Central","H",64,67,68.425,"L"
"3246","01/12/2015","Jackson St.","Southern U.","H",52,60,58.375,"L"
"3247","01/17/2015","Jackson St.","Prairie View","A",55,70,63.425,"L"
"3248","01/19/2015","Jackson St.","Texas Southern","A",54,67,59.7625,"L"
"3249","01/31/2015","Jackson St.","Mississippi Val.","A",62,75,65.4875,"L"
"3250","02/09/2015","Jackson St.","Southern U.","A",62,52,59.6,"W"
"3251","02/14/2015","Jackson St.","Prairie View","H",55,61,64.0125,"L"
"3252","02/16/2015","Jackson St.","Texas Southern","H",70,71,68.85,"L"
"3253","02/28/2015","Jackson St.","Mississippi Val.","H",73,49,73.45,"W"
"3254","03/12/2015","Jackson St.","Prairie View","N",56,62,67.3625,"L"
"3255","11/29/2014","Jacksonville","South Fla.","A",65,79,70.975,"L"
"3256","12/01/2014","Jacksonville","Samford","A",70,76,68.6125,"L"
"3257","12/23/2014","Jacksonville","Mississippi St.","A",47,70,63.15,"L"
"3258","12/27/2014","Jacksonville","Jacksonville St.","H",75,61,65.0625,"W"
"3259","01/10/2015","Jacksonville","North Florida","H",63,86,66.5125,"L"
"3260","01/14/2015","Jacksonville","Stetson","H",71,69,64.075,"W"
"3261","01/22/2015","Jacksonville","Lipscomb","A",77,80,76.5625,"L"
"3262","01/24/2015","Jacksonville","Northern Ky.","A",59,81,61.8375,"L"
"3263","01/29/2015","Jacksonville","USC Upstate","H",65,78,61.725,"L"
"3264","01/31/2015","Jacksonville","Kennesaw St.","H",50,51,59.225,"L"
"3265","02/06/2015","Jacksonville","North Florida","A",50,77,52.9125,"L"
"3266","02/12/2015","Jacksonville","Kennesaw St.","A",65,78,68.8875,"L"
"3267","02/14/2015","Jacksonville","USC Upstate","A",89,70,72.8,"W"
"3268","02/19/2015","Jacksonville","Northern Ky.","H",83,75,72.7875,"W"
"3269","02/21/2015","Jacksonville","Lipscomb","H",83,87,71.8,"L"
"3270","02/25/2015","Jacksonville","Stetson","A",67,70,65.1125,"L"
"3271","11/14/2014","Jacksonville St.","Marshall","A",55,74,67.675,"L"
"3272","11/17/2014","Jacksonville St.","Louisville","A",39,88,67.7625,"L"
"3273","11/28/2014","Jacksonville St.","Savannah St.","H",74,71,69.775,"W"
"3274","12/03/2014","Jacksonville St.","Winthrop","H",79,76,68.35,"W"
"3275","12/16/2014","Jacksonville St.","UNC Asheville","H",64,55,67.425,"W"
"3276","12/20/2014","Jacksonville St.","Northern Colo.","A",60,69,59.2875,"L"
"3277","01/01/2015","Jacksonville St.","SIUE","A",57,73,71.45,"L"
"3278","01/11/2015","Jacksonville St.","Murray St.","H",57,84,62.925,"L"
"3279","01/14/2015","Jacksonville St.","Southeast Mo. St.","H",52,69,60.2125,"L"
"3280","01/17/2015","Jacksonville St.","UT Martin","A",52,55,58.4625,"L"
"3281","01/24/2015","Jacksonville St.","Morehead St.","H",63,66,60.4,"L"
"3282","01/31/2015","Jacksonville St.","Tennessee St.","A",43,45,56.45,"L"
"3283","02/04/2015","Jacksonville St.","Memphis","A",48,74,59.9125,"L"
"3284","02/07/2015","Jacksonville St.","Tennessee Tech","A",59,72,67.4125,"L"
"3285","02/14/2015","Jacksonville St.","Tennessee Tech","H",82,68,64.825,"W"
"3286","02/21/2015","Jacksonville St.","Tennessee St.","H",55,50,58.575,"W"
"3287","02/28/2015","Jacksonville St.","Morehead St.","A",55,87,75.6,"L"
"3288","11/14/2014","James Madison","Virginia","H",51,79,67.2625,"L"
"3289","11/17/2014","James Madison","Radford","H",74,71,66.475,"W"
"3290","11/19/2014","James Madison","Longwood","H",82,60,64.625,"W"
"3291","11/26/2014","James Madison","Sacred Heart","H",79,72,73.3,"W"
"3292","11/28/2014","James Madison","Ohio St.","A",56,73,67.1,"L"
"3293","12/07/2014","James Madison","Richmond","H",51,46,59.4875,"W"
"3294","12/22/2014","James Madison","Norfolk St.","H",71,74,70.8,"L"
"3295","12/29/2014","James Madison","Valparaiso","H",52,79,67.025,"L"
"3296","01/03/2015","James Madison","Towson","H",61,52,57.3375,"W"
"3297","01/08/2015","James Madison","Northeastern","H",59,65,58.5,"L"
"3298","01/10/2015","James Madison","William & Mary","A",73,81,75.8625,"L"
"3299","01/22/2015","James Madison","Northeastern","A",59,82,61.625,"L"
"3300","01/31/2015","James Madison","William & Mary","H",65,84,67.3875,"L"
"3301","02/04/2015","James Madison","UNCW","H",65,77,64.1375,"L"
"3302","02/07/2015","James Madison","Towson","A",63,61,59.1375,"W"
"3303","02/25/2015","James Madison","UNCW","A",54,74,63.525,"L"
"3304","03/17/2015","James Madison","USC Upstate","A",72,73,61.0875,"L"
"3305","11/14/2014","Kansas","UC Santa Barbara","H",69,59,70.925,"W"
"3306","11/18/2014","Kansas","Kentucky","N",40,72,60.5875,"L"
"3307","11/24/2014","Kansas","Rider","H",87,60,62.525,"W"
"3308","11/27/2014","Kansas","Rhode Island","N",76,60,62.6375,"W"
"3309","11/28/2014","Kansas","Tennessee","N",82,67,63.5375,"W"
"3310","11/30/2014","Kansas","Michigan St.","N",61,56,64.95,"W"
"3311","12/13/2014","Kansas","Utah","H",63,60,62.5,"W"
"3312","12/20/2014","Kansas","Lafayette","H",96,69,65.275,"W"
"3313","12/22/2014","Kansas","Temple","A",52,77,64.575,"L"
"3314","12/30/2014","Kansas","Kent St.","H",78,62,70.05,"W"
"3315","01/04/2015","Kansas","UNLV","H",76,61,67.9625,"W"
"3316","01/10/2015","Kansas","Texas Tech","H",86,54,69.475,"W"
"3317","01/13/2015","Kansas","Oklahoma St.","H",67,57,70.8625,"W"
"3318","01/19/2015","Kansas","Oklahoma","H",85,78,71.925,"W"
"3319","01/24/2015","Kansas","Texas","A",75,62,62.075,"W"
"3320","01/28/2015","Kansas","TCU","A",64,61,68.1375,"W"
"3321","01/31/2015","Kansas","Kansas St.","H",68,57,63.525,"W"
"3322","02/07/2015","Kansas","Oklahoma St.","A",62,67,66.6875,"L"
"3323","02/10/2015","Kansas","Texas Tech","A",73,51,60.575,"W"
"3324","02/16/2015","Kansas","West Virginia","A",61,62,57.225,"L"
"3325","02/21/2015","Kansas","TCU","H",81,72,71.8,"W"
"3326","02/23/2015","Kansas","Kansas St.","A",63,70,66.2375,"L"
"3327","02/28/2015","Kansas","Texas","H",69,64,68.875,"W"
"3328","03/03/2015","Kansas","West Virginia","H",76,69,78.3625,"W"
"3329","03/07/2015","Kansas","Oklahoma","A",73,75,69.6625,"L"
"3330","03/12/2015","Kansas","TCU","N",64,59,68.325,"W"
"3331","03/20/2015","Kansas","New Mexico St.","N",75,56,60.8625,"W"
"3332","03/22/2015","Kansas","Wichita St.","N",65,78,68.6625,"L"
"3333","11/14/2014","Kansas St.","Southern Utah","H",98,68,73,"W"
"3334","11/17/2014","Kansas St.","UMKC","H",83,73,70.6375,"W"
"3335","11/21/2014","Kansas St.","Long Beach St.","A",60,69,68.25,"L"
"3336","11/24/2014","Kansas St.","Purdue","N",88,79,67.9,"W"
"3337","11/26/2014","Kansas St.","Pittsburgh","N",47,70,56.3625,"L"
"3338","12/02/2014","Kansas St.","Omaha","H",84,66,72.2625,"W"
"3339","12/06/2014","Kansas St.","Tennessee","A",64,65,67.6625,"L"
"3340","12/14/2014","Kansas St.","Savannah St.","H",73,53,62.6875,"W"
"3341","12/20/2014","Kansas St.","Texas A&M","H",71,64,59.1625,"W"
"3342","12/28/2014","Kansas St.","Texas Southern","H",56,58,61.3125,"L"
"3343","01/03/2015","Kansas St.","Oklahoma St.","A",47,61,57.65,"L"
"3344","01/07/2015","Kansas St.","TCU","H",58,53,57.0875,"W"
"3345","01/10/2015","Kansas St.","Oklahoma","A",66,63,67.9125,"W"
"3346","01/14/2015","Kansas St.","Texas Tech","H",58,51,56.575,"W"
"3347","01/24/2015","Kansas St.","Oklahoma St.","H",63,53,55.025,"W"
"3348","01/27/2015","Kansas St.","West Virginia","H",59,65,77.2,"L"
"3349","02/04/2015","Kansas St.","Texas Tech","A",47,64,50.4625,"L"
"3350","02/07/2015","Kansas St.","Texas","H",57,61,56.0875,"L"
"3351","02/11/2015","Kansas St.","West Virginia","A",72,76,70.675,"L"
"3352","02/14/2015","Kansas St.","Oklahoma","H",59,56,66.0875,"W"
"3353","02/18/2015","Kansas St.","TCU","A",55,69,62.825,"L"
"3354","03/07/2015","Kansas St.","Texas","A",49,62,58.8625,"L"
"3355","03/11/2015","Kansas St.","TCU","N",65,67,62.7125,"L"
"3356","11/14/2014","Kennesaw St.","Syracuse","A",42,89,71.675,"L"
"3357","11/19/2014","Kennesaw St.","Mercer","A",66,74,67.7875,"L"
"3358","11/21/2014","Kennesaw St.","North Dakota St.","A",55,68,62.125,"L"
"3359","11/26/2014","Kennesaw St.","Samford","H",84,71,77.6125,"W"
"3360","12/06/2014","Kennesaw St.","Kent St.","H",46,58,60.9875,"L"
"3361","12/17/2014","Kennesaw St.","Youngstown St.","A",90,84,70.025,"W"
"3362","12/20/2014","Kennesaw St.","UMBC","H",53,66,61.225,"L"
"3363","12/31/2014","Kennesaw St.","Tennessee St.","A",62,73,65.0375,"L"
"3364","01/10/2015","Kennesaw St.","USC Upstate","A",65,68,64.7875,"L"
"3365","01/14/2015","Kennesaw St.","Northern Ky.","A",72,76,68.975,"L"
"3366","01/17/2015","Kennesaw St.","Lipscomb","H",77,91,70.175,"L"
"3367","01/22/2015","Kennesaw St.","Stetson","H",88,82,64.475,"W"
"3368","01/29/2015","Kennesaw St.","North Florida","A",67,86,67.175,"L"
"3369","02/07/2015","Kennesaw St.","USC Upstate","H",46,74,58.3,"L"
"3370","02/14/2015","Kennesaw St.","North Florida","H",51,67,63.625,"L"
"3371","02/21/2015","Kennesaw St.","Stetson","A",61,56,67.7625,"W"
"3372","02/26/2015","Kennesaw St.","Northern Ky.","H",53,78,55.8375,"L"
"3373","02/28/2015","Kennesaw St.","Lipscomb","A",75,94,76.5625,"L"
"3374","03/03/2015","Kennesaw St.","USC Upstate","A",54,90,61.7125,"L"
"3375","11/15/2014","Kent St.","Youngstown St.","A",69,61,66.3,"W"
"3376","11/21/2014","Kent St.","Southern Ill.","H",74,51,63,"W"
"3377","11/23/2014","Kent St.","Yale","H",59,66,58.1875,"L"
"3378","11/29/2014","Kent St.","Loyola Chicago","H",61,69,61,"L"
"3379","12/14/2014","Kent St.","Little Rock","A",60,55,63.1,"W"
"3380","12/19/2014","Kent St.","N.C. A&T","H",71,57,66.6375,"W"
"3381","12/21/2014","Kent St.","North Dakota St.","N",53,52,59.2875,"W"
"3382","12/22/2014","Kent St.","UTEP","A",75,78,71.4875,"L"
"3383","01/02/2015","Kent St.","UTRGV","H",74,54,62.55,"W"
"3384","01/10/2015","Kent St.","Northern Ill.","A",67,65,63.325,"W"
"3385","01/17/2015","Kent St.","Ohio","H",69,59,66.1125,"W"
"3386","01/21/2015","Kent St.","Toledo","H",67,60,61.6,"W"
"3387","02/04/2015","Kent St.","Western Mich.","A",66,67,57.5125,"L"
"3388","02/07/2015","Kent St.","Miami (OH)","H",61,60,57.3875,"W"
"3389","02/13/2015","Kent St.","Toledo","A",76,75,66.75,"W"
"3390","02/21/2015","Kent St.","Ohio","A",64,51,62.2625,"W"
"3391","02/24/2015","Kent St.","Miami (OH)","A",81,86,78.025,"L"
"3392","03/18/2015","Kent St.","Middle Tenn.","A",68,56,55.5,"W"
"3393","03/27/2015","Kent St.","Northern Ariz.","A",73,74,73.05,"L"
"3394","11/23/2014","Kentucky","Montana St.","H",86,28,70.3625,"W"
"3395","11/25/2014","Kentucky","UT Arlington","H",92,44,70.45,"W"
"3396","11/30/2014","Kentucky","Providence","H",58,38,54.3125,"W"
"3397","12/05/2014","Kentucky","Texas","H",63,51,66.9875,"W"
"3398","12/13/2014","Kentucky","North Carolina","H",84,70,66.45,"W"
"3399","12/20/2014","Kentucky","UCLA","N",83,44,68.3,"W"
"3400","12/27/2014","Kentucky","Louisville","A",58,50,59.025,"W"
"3401","01/06/2015","Kentucky","Ole Miss","H",89,86,75.225,"W"
"3402","01/10/2015","Kentucky","Texas A&M","A",70,64,76.9375,"W"
"3403","01/13/2015","Kentucky","Missouri","H",86,37,62.025,"W"
"3404","01/20/2015","Kentucky","Vanderbilt","H",65,57,64.95,"W"
"3405","01/24/2015","Kentucky","South Carolina","A",58,43,56.9,"W"
"3406","01/29/2015","Kentucky","Missouri","A",69,53,63.0375,"W"
"3407","02/10/2015","Kentucky","LSU","A",71,69,63.9125,"W"
"3408","02/14/2015","Kentucky","South Carolina","H",77,43,62.7375,"W"
"3409","02/17/2015","Kentucky","Tennessee","A",66,48,56.8625,"W"
"3410","02/25/2015","Kentucky","Mississippi St.","A",74,56,65,"W"
"3411","03/26/2015","Kentucky","West Virginia","N",78,39,63.6125,"W"
"3412","03/28/2015","Kentucky","Notre Dame","N",68,66,56.8375,"W"
"3413","04/04/2015","Kentucky","Wisconsin","N",64,71,57.6,"L"
"3414","11/19/2014","LIU Brooklyn","St. John's (NY)","A",53,66,64.175,"L"
"3415","11/25/2014","LIU Brooklyn","Saint Joseph's","A",70,74,68.575,"L"
"3416","11/27/2014","LIU Brooklyn","Stony Brook","N",54,73,65.8625,"L"
"3417","11/30/2014","LIU Brooklyn","Temple","A",56,70,68.2875,"L"
"3418","12/03/2014","LIU Brooklyn","New Hampshire","H",56,72,66.8375,"L"
"3419","12/09/2014","LIU Brooklyn","Maine","A",83,70,69.4,"W"
"3420","12/14/2014","LIU Brooklyn","NJIT","H",65,49,68.7125,"W"
"3421","12/22/2014","LIU Brooklyn","New Hampshire","A",73,72,78.1875,"W"
"3422","01/08/2015","LIU Brooklyn","Sacred Heart","H",82,81,85.3,"W"
"3423","01/10/2015","LIU Brooklyn","Wagner","A",82,87,73.35,"L"
"3424","01/17/2015","LIU Brooklyn","Mt. St. Mary's","H",54,61,65.125,"L"
"3425","01/31/2015","LIU Brooklyn","St. Francis Brooklyn","A",64,81,64.7625,"L"
"3426","02/05/2015","LIU Brooklyn","Robert Morris","H",72,65,73.975,"W"
"3427","02/07/2015","LIU Brooklyn","Saint Francis (PA)","H",66,60,61.8625,"W"
"3428","02/12/2015","LIU Brooklyn","Robert Morris","A",63,62,64.1,"W"
"3429","02/14/2015","LIU Brooklyn","Saint Francis (PA)","A",79,74,71.0625,"W"
"3430","02/19/2015","LIU Brooklyn","Mt. St. Mary's","A",65,82,73.7,"L"
"3431","02/21/2015","LIU Brooklyn","Wagner","H",47,60,65.05,"L"
"3432","02/26/2015","LIU Brooklyn","St. Francis Brooklyn","H",69,74,83.0375,"L"
"3433","02/28/2015","LIU Brooklyn","Sacred Heart","A",73,84,75.2125,"L"
"3434","03/04/2015","LIU Brooklyn","St. Francis Brooklyn","A",70,79,66.275,"L"
"3435","11/18/2014","LSU","Texas Tech","H",69,64,79.6125,"W"
"3436","11/21/2014","LSU","Old Dominion","N",61,70,71.4,"L"
"3437","11/22/2014","LSU","Weber St.","N",72,58,64.7,"W"
"3438","11/29/2014","LSU","McNeese","H",83,72,70.3375,"W"
"3439","12/02/2014","LSU","Massachusetts","H",82,60,77.625,"W"
"3440","12/04/2014","LSU","West Virginia","A",74,73,78.875,"W"
"3441","12/13/2014","LSU","Sam Houston St.","H",76,67,66.7375,"W"
"3442","12/18/2014","LSU","UAB","A",79,70,70.225,"W"
"3443","12/29/2014","LSU","Southern Miss.","H",87,67,73.55,"W"
"3444","01/03/2015","LSU","Savannah St.","H",75,59,71.225,"W"
"3445","01/08/2015","LSU","Missouri","A",67,74,78.525,"L"
"3446","01/14/2015","LSU","Ole Miss","A",75,71,74.2625,"W"
"3447","01/17/2015","LSU","Texas A&M","H",64,67,68.225,"L"
"3448","01/24/2015","LSU","Vanderbilt","A",79,75,75.5,"W"
"3449","01/28/2015","LSU","South Carolina","H",64,58,64.075,"W"
"3450","01/31/2015","LSU","Mississippi St.","A",67,73,74.3,"L"
"3451","02/14/2015","LSU","Tennessee","A",73,55,65.8125,"W"
"3452","02/17/2015","LSU","Texas A&M","A",62,68,65.55,"L"
"3453","02/28/2015","LSU","Ole Miss","H",73,63,71.6875,"W"
"3454","03/04/2015","LSU","Tennessee","H",63,78,60.3625,"L"
"3455","11/18/2014","La Salle","Quinnipiac","A",60,58,71.1875,"W"
"3456","11/22/2014","La Salle","Saint Peter's","H",59,50,64.1125,"W"
"3457","11/25/2014","La Salle","St. Francis Brooklyn","H",73,60,75.3125,"W"
"3458","11/28/2014","La Salle","Virginia","N",56,64,60.6625,"L"
"3459","11/29/2014","La Salle","Vanderbilt","N",55,68,55.4125,"L"
"3460","12/03/2014","La Salle","Villanova","H",70,84,64.6125,"L"
"3461","12/06/2014","La Salle","Temple","N",57,58,62.7625,"L"
"3462","12/20/2014","La Salle","Towson","A",67,53,59.4875,"W"
"3463","12/30/2014","La Salle","Penn","H",84,67,68.8625,"W"
"3464","01/07/2015","La Salle","Massachusetts","H",65,71,66.55,"L"
"3465","01/22/2015","La Salle","Rhode Island","A",47,59,65.8875,"L"
"3466","01/27/2015","La Salle","Saint Joseph's","H",53,48,62.3,"W"
"3467","01/31/2015","La Salle","St. Bonaventure","A",66,56,57.7125,"W"
"3468","02/05/2015","La Salle","Richmond","H",64,62,69.375,"W"
"3469","02/08/2015","La Salle","Massachusetts","A",59,66,63.925,"L"
"3470","02/11/2015","La Salle","VCU","A",74,69,77.6375,"W"
"3471","02/22/2015","La Salle","Saint Louis","A",64,68,71.9,"L"
"3472","02/28/2015","La Salle","Rhode Island","H",56,59,62.45,"L"
"3473","03/04/2015","La Salle","Saint Joseph's","A",50,55,65.525,"L"
"3474","03/12/2015","La Salle","Massachusetts","N",76,69,66.0875,"W"
"3475","11/15/2014","La.-Monroe","UAB","A",74,65,71.125,"W"
"3476","11/27/2014","La.-Monroe","Robert Morris","N",54,71,60.575,"L"
"3477","12/09/2014","La.-Monroe","Northwestern St.","H",82,74,68.475,"W"
"3478","12/13/2014","La.-Monroe","New Mexico","A",46,54,60.4125,"L"
"3479","12/21/2014","La.-Monroe","Samford","A",50,64,59.9375,"L"
"3480","01/08/2015","La.-Monroe","UT Arlington","A",76,73,72.85,"W"
"3481","01/10/2015","La.-Monroe","Texas St.","A",62,59,62.8875,"W"
